GW,player_id,position,first_name,second_name,points,opp_diff,was_home,minutes,minutes_sum,bps_sum,influence_sum,threat_sum,ict_sum,creat_sum,yel_sum,red_sum,selected_by,tran_sum,goals_sum,assists_sum,points_sum,cost_sum,saves_sum,goals_con_sum,clean_sheets_sum,season
17,504,3,Víctor,Camarasa,5,50,FALSE,90,270,30,43.4,44,19.3,106.1,0,0,306708,3197,0,0,7,137,0,4,1,1819
18,504,3,Víctor,Camarasa,7,55,TRUE,90,270,45,64.4,35,21.8,119.1,0,0,299187,-7265,0,1,10,138,0,6,1,1819
19,504,3,Víctor,Camarasa,2,49,FALSE,90,270,69,94.6,18,24.6,133.2,0,0,296940,-3521,1,1,15,138,0,8,1,1819
20,504,3,Víctor,Camarasa,10,52,FALSE,90,270,68,95,25,22.7,106.1,1,0,311680,12174,1,1,14,138,0,8,1,1819
21,504,3,Víctor,Camarasa,1,71,TRUE,58,270,77,105.6,44,25.2,101.6,1,0,335878,22041,2,0,19,138,0,5,2,1819
22,504,3,Víctor,Camarasa,3,16,TRUE,63,238,42,56.8,27,14.7,63.7,1,0,406111,66679,1,0,13,138,0,3,2,1819
23,504,3,Víctor,Camarasa,1,45,FALSE,90,211,33,44.6,20,10.1,37.2,0,0,466241,58611,1,0,14,138,0,3,2,1819
32,504,3,Víctor,Camarasa,8,72,TRUE,90,247,62,97.4,115,29.2,79.3,0,0,384501,-11437,2,0,18,137,0,4,1,1819
32,504,3,Víctor,Camarasa,2,98,FALSE,82,247,62,97.4,115,29.2,79.3,0,0,384501,-11437,2,0,18,137,0,4,1,1819
34,504,3,Víctor,Camarasa,1,40,FALSE,90,239,57,86.4,113,26.3,63.4,0,0,374689,-1322,2,0,18,136,0,4,1,1819
34,504,3,Víctor,Camarasa,1,40,FALSE,90,262,45,48.6,30,14.1,62.7,1,0,444465,72911,1,0,11,135,0,6,0,1819
34,504,3,Víctor,Camarasa,6,36,FALSE,90,239,57,86.4,113,26.3,63.4,0,0,374689,-1322,2,0,18,136,0,4,1,1819
34,504,3,Víctor,Camarasa,6,36,FALSE,90,262,45,48.6,30,14.1,62.7,1,0,444465,72911,1,0,11,135,0,6,0,1819
35,504,3,Víctor,Camarasa,2,97,TRUE,90,262,42,34.8,3,12.5,88.2,1,0,517167,137344,0,1,9,135,0,4,1,1819
36,504,3,Víctor,Camarasa,3,26,FALSE,71,270,35,31.8,23,12.9,74.6,1,0,542629,90793,0,1,9,134,0,4,1,1819
4,135,1,Wayne,Hennessey,8,39,TRUE,90,270,65,95.8,0,9.6,0,0,0,308836,49238,0,0,13,135,13,4,1,1819
5,135,1,Wayne,Hennessey,6,16,FALSE,90,270,66,114,0,11.4,0,0,0,450769,85595,0,0,12,135,12,6,0,1819
6,135,1,Wayne,Hennessey,8,45,TRUE,90,270,72,101.6,0,10.2,0,0,0,594054,121645,0,0,16,135,10,4,1,1819
7,135,1,Wayne,Hennessey,2,45,FALSE,90,270,86,97.2,0,9.8,0,0,0,809392,187600,0,0,22,136,10,2,2,1819
8,135,1,Wayne,Hennessey,2,57,TRUE,90,270,66,62.6,0,6.3,0,0,0,1045465,208674,0,0,16,137,8,2,2,1819
9,135,1,Wayne,Hennessey,1,54,FALSE,90,270,51,56.6,0,5.7,0,0,0,1251773,185449,0,0,12,138,7,3,1,1819
10,135,1,Wayne,Hennessey,1,70,TRUE,90,270,35,55.6,0,5.6,0,0,0,1328386,69312,0,0,5,138,6,5,0,1819
11,135,1,Wayne,Hennessey,2,72,FALSE,90,270,28,30.6,0,3.1,0,0,0,1308660,-20462,0,0,4,138,3,5,0,1819
12,135,1,Wayne,Hennessey,2,71,TRUE,90,270,33,36.6,0,3.7,0,0,0,1220343,-87686,0,0,4,138,5,7,0,1819
13,135,1,Wayne,Hennessey,10,55,FALSE,90,270,32,26.8,0,2.7,0,0,0,1137128,-85389,0,0,5,138,4,6,0,1819
14,135,1,Wayne,Hennessey,6,40,TRUE,90,270,59,60,0,6,0,0,0,1074659,-65273,0,0,14,137,9,4,1,1819
15,135,1,Wayne,Hennessey,1,36,FALSE,90,270,66,45.4,0,4.5,0,0,0,1082952,51,0,0,18,136,6,1,2,1819
16,135,1,Wayne,Hennessey,2,52,FALSE,90,270,62,40,0,3.9,0,0,0,1123982,34666,0,0,17,135,5,3,2,1819
4,336,2,Wesley,Hoedt,6,49,FALSE,90,270,41,39.2,1,5.4,12.9,1,0,66647,-181,0,0,7,135,0,4,1,1819
5,336,2,Wesley,Hoedt,1,36,TRUE,90,270,46,61.6,0,7.5,12.3,1,0,69215,-1951,0,0,7,135,0,4,1,1819
6,336,2,Wesley,Hoedt,-1,97,FALSE,90,270,47,58.2,7,7.9,12.8,0,0,66679,-3918,0,0,8,135,0,4,1,1819
7,336,2,Wesley,Hoedt,1,57,FALSE,90,270,46,66.2,7,7.6,1.9,0,0,64390,-3344,0,0,6,135,0,5,1,1819
8,336,2,Wesley,Hoedt,1,72,TRUE,90,270,33,62.8,9,7.4,2.2,0,0,62324,-2835,0,0,1,135,0,7,0,1819
9,336,2,Wesley,Hoedt,8,45,FALSE,90,270,42,87,10,9.9,1.7,0,0,58744,-3742,0,0,1,134,0,8,0,1819
10,336,2,Wesley,Hoedt,7,45,TRUE,90,270,60,85.6,12,9.9,1.4,0,0,55798,-3222,0,0,10,133,0,5,1,1819
11,336,2,Wesley,Hoedt,-3,98,FALSE,90,270,73,86.4,10,9.8,1.4,0,0,54944,-1387,0,0,16,132,0,3,2,1819
12,336,2,Wesley,Hoedt,2,50,TRUE,90,270,66,66.2,2,7,1.4,0,0,54867,-471,0,0,12,132,0,6,2,1819
13,336,2,Wesley,Hoedt,0,26,FALSE,90,270,50,76.6,17,9.6,1.6,0,0,54472,-715,0,0,6,132,0,7,1,1819
4,215,2,Wes,Morgan,1,97,TRUE,90,180,33,35.4,0,3.7,1.1,0,0,222028,-8316,0,0,3,135,0,3,0,1819
5,215,2,Wes,Morgan,-3,45,FALSE,68,180,24,39.6,2,4.2,0.4,0,0,230087,-13550,0,0,3,135,0,3,0,1819
13,215,2,Wes,Morgan,2,36,FALSE,90,180,44,41.8,26,6.8,0.5,1,0,134899,-310,0,0,12,135,0,0,2,1819
14,215,2,Wes,Morgan,6,50,TRUE,90,270,60,66.6,36,11.3,10.6,1,0,141001,4625,0,0,14,135,0,1,2,1819
15,215,2,Wes,Morgan,2,26,FALSE,90,270,60,59.2,34,10.4,10.2,1,0,148075,5733,0,0,13,135,0,1,2,1819
16,215,2,Wes,Morgan,1,71,TRUE,90,270,49,55,51,11.7,10.4,0,0,154056,5021,0,0,10,135,0,2,1,1819
17,215,2,Wes,Morgan,2,49,FALSE,90,270,47,45,41,8.7,0.6,0,0,157788,3071,0,0,9,135,0,3,1,1819
18,215,2,Wes,Morgan,6,72,FALSE,90,270,33,43,39,8.3,1.4,0,0,162459,3541,0,0,5,135,0,4,0,1819
19,215,2,Wes,Morgan,2,98,TRUE,90,270,47,40.4,8,4.9,1.2,0,0,163302,108,0,0,9,135,0,3,1,1819
34,215,2,Wes,Morgan,2,45,TRUE,90,264,80,116,92,20.9,0.7,0,0,243479,63771,2,0,27,135,0,2,1,1819
4,227,3,Wilfred,Ndidi,1,97,TRUE,90,270,39,50.6,29,11.1,30.3,0,0,112667,-3066,0,0,7,150,0,3,1,1819
5,227,3,Wilfred,Ndidi,2,45,FALSE,90,270,42,45.8,29,9.3,17.5,1,0,117616,-5758,0,0,6,150,0,3,1,1819
6,227,3,Wilfred,Ndidi,1,16,TRUE,90,270,41,44.2,24,7.5,6.7,1,0,116301,-6256,0,0,5,150,0,7,0,1819
7,227,3,Wilfred,Ndidi,3,45,FALSE,90,270,45,60,27,9.5,8.5,2,0,113203,-6217,0,0,4,149,0,7,0,1819
8,227,3,Wilfred,Ndidi,2,54,TRUE,90,270,46,59.8,17,8.6,9.8,1,0,109564,-5678,0,0,6,148,0,5,1,1819
9,227,3,Wilfred,Ndidi,2,70,FALSE,90,270,49,62.8,15,10.1,23.4,1,0,106387,-4292,0,0,6,147,0,3,1,1819
10,227,3,Wilfred,Ndidi,10,52,TRUE,90,270,45,49,15,11.5,51.4,0,0,103284,-4019,0,0,7,147,0,5,1,1819
11,227,3,Wilfred,Ndidi,3,34,FALSE,90,270,57,77.4,21,16,61.9,0,0,101649,-2506,1,0,14,147,0,6,0,1819
12,227,3,Wilfred,Ndidi,3,40,TRUE,90,270,45,68.8,35,17.6,72.6,0,0,114441,10393,1,0,15,147,0,4,1,1819
13,227,3,Wilfred,Ndidi,0,36,FALSE,58,270,55,79.4,62,20.6,64.4,0,0,140182,22748,1,0,16,147,0,1,2,1819
14,227,3,Wilfred,Ndidi,3,50,TRUE,90,238,29,51,63,16.6,51.9,1,0,172412,28601,0,0,6,147,0,0,2,1819
15,227,3,Wilfred,Ndidi,2,26,FALSE,90,238,33,61.8,48,13.7,27,1,0,186821,13166,0,0,6,147,0,0,2,1819
16,227,3,Wilfred,Ndidi,2,71,TRUE,90,238,28,55.4,13,7.2,3.8,1,0,186911,-319,0,0,5,147,0,1,1,1819
17,227,3,Wilfred,Ndidi,2,49,FALSE,90,270,38,49.6,4,7.2,18.9,0,0,177306,-9076,0,0,7,147,0,3,1,1819
18,227,3,Wilfred,Ndidi,2,72,FALSE,90,270,31,41.6,22,8.3,19.5,0,0,168226,-9498,0,0,6,147,0,4,0,1819
19,227,3,Wilfred,Ndidi,2,98,TRUE,90,270,26,33.4,41,9.5,20.1,1,0,157147,-11506,0,0,6,147,0,3,1,1819
20,227,3,Wilfred,Ndidi,2,34,TRUE,90,270,35,46.6,38,10,14.9,1,0,147639,-10296,0,0,6,147,0,2,1,1819
21,227,3,Wilfred,Ndidi,3,54,FALSE,90,270,42,48.8,40,11.4,24.6,1,0,141766,-6641,0,0,6,147,0,2,1,1819
22,227,3,Wilfred,Ndidi,8,39,TRUE,90,270,51,54,29,10.8,24.8,0,0,138869,-3723,0,0,7,147,0,2,1,1819
23,227,3,Wilfred,Ndidi,1,57,FALSE,90,270,56,68.8,59,14.6,17.4,0,0,138198,-1786,1,0,13,147,0,3,1,1819
24,227,3,Wilfred,Ndidi,2,97,FALSE,90,270,52,61.4,40,12,18.6,1,0,144946,4966,1,0,12,147,0,6,1,1819
25,227,3,Wilfred,Ndidi,1,55,TRUE,90,270,51,69.6,57,14.8,21.8,1,0,150018,3579,1,0,11,147,0,7,0,1819
26,227,3,Wilfred,Ndidi,2,71,FALSE,90,270,34,45,35,10,20.8,2,0,154360,3279,0,0,4,147,0,6,0,1819
27,227,3,Wilfred,Ndidi,1,49,TRUE,90,270,43,56.8,35,10.2,10.4,1,0,150416,-4446,0,0,5,147,0,5,0,1819
28,227,3,Wilfred,Ndidi,2,36,TRUE,90,270,49,51.4,11,8.2,19.2,2,0,151336,-379,0,0,4,147,0,8,0,1819
29,227,3,Wilfred,Ndidi,2,50,FALSE,90,270,51,54.2,4,7.7,17.9,1,0,152684,341,0,0,5,147,0,8,0,1819
30,227,3,Wilfred,Ndidi,2,26,TRUE,90,270,49,50.2,10,10.3,42.4,1,0,153633,377,0,0,5,147,0,7,0,1819
31,227,3,Wilfred,Ndidi,2,40,FALSE,90,270,50,63,10,10.9,35.3,0,0,153749,-12,0,0,6,147,0,4,0,1819
32,227,3,Wilfred,Ndidi,3,45,TRUE,90,270,47,63.6,27,13.8,47.1,0,0,158227,1447,0,0,6,147,0,4,0,1819
33,227,3,Wilfred,Ndidi,2,16,FALSE,86,270,58,81.4,21,12.8,25.3,0,0,158828,679,0,0,7,147,0,2,1,1819
34,227,3,Wilfred,Ndidi,2,45,TRUE,71,266,57,73.2,24,12.8,30.7,0,0,161166,1558,0,0,7,147,0,2,1,1819
35,227,3,Wilfred,Ndidi,2,52,FALSE,90,247,60,66.8,7,10.5,30.7,0,0,157740,-1267,0,0,7,147,0,2,1,1819
36,227,3,Wilfred,Ndidi,0,70,TRUE,45,247,55,55.8,9,10.4,38.4,0,0,156313,-2235,0,0,6,147,0,4,0,1819
37,227,3,Wilfred,Ndidi,2,98,FALSE,90,206,42,53.6,24,10.5,27.2,1,0,151758,-4560,0,0,4,147,0,3,0,1819
38,227,3,Wilfred,Ndidi,3,72,TRUE,65,225,52,71.6,23,10.9,14.5,1,0,147723,-4301,0,0,4,147,0,3,0,1819
5,151,4,Wilfried,Zaha,7,16,FALSE,90,180,26,52,66,15.2,33.1,1,0,5116416,127501,1,0,7,211,0,4,0,1819
6,151,4,Wilfried,Zaha,2,45,TRUE,90,180,45,75,81,19.7,40.2,2,0,4774277,-416202,2,0,12,211,0,2,1,1819
7,151,4,Wilfried,Zaha,6,45,FALSE,90,180,38,48,88,17,33.9,1,0,4532467,-312609,1,0,9,211,0,0,2,1819
8,151,4,Wilfried,Zaha,2,57,TRUE,90,270,57,73.4,102,23.4,58.8,1,0,4112495,-442737,1,1,15,210,0,2,2,1819
9,151,4,Wilfried,Zaha,2,54,FALSE,90,270,33,41.2,56,14.3,46.5,0,0,4156507,993,0,1,10,210,0,3,1,1819
10,151,4,Wilfried,Zaha,5,70,TRUE,90,270,22,33.2,42,12.2,46.8,0,0,3746855,-409265,0,1,10,209,0,5,0,1819
11,151,4,Wilfried,Zaha,2,72,FALSE,90,270,15,18.2,74,15.1,58.7,0,0,3314230,-446895,0,1,9,208,0,5,0,1819
13,151,4,Wilfried,Zaha,2,55,FALSE,90,180,19,31.6,60,16,68.7,0,0,2738330,-186048,0,1,7,205,0,5,0,1819
14,151,4,Wilfried,Zaha,2,40,TRUE,90,180,10,21.2,50,12.8,58.3,0,0,2578221,-170081,0,0,4,203,0,3,1,1819
15,151,4,Wilfried,Zaha,4,36,FALSE,90,180,2,12,118,17.1,42.4,0,0,2509153,-81635,0,0,4,202,0,0,2,1819
16,151,4,Wilfried,Zaha,1,52,FALSE,90,270,13,21.8,136,25.4,97.4,1,0,2471144,-45308,0,1,8,201,0,3,2,1819
18,151,4,Wilfried,Zaha,1,98,FALSE,87,180,12,23.6,37,12.4,62.9,2,0,2349553,-153395,0,1,5,201,0,6,0,1819
21,151,4,Wilfried,Zaha,5,57,FALSE,90,267,17,27,76,19.3,90,1,0,2056613,-21310,0,0,5,201,0,3,1,1819
22,151,4,Wilfried,Zaha,2,50,TRUE,90,270,30,49.8,128,27.1,93.5,0,0,2055683,-8099,0,1,9,201,0,1,2,1819
23,151,4,Wilfried,Zaha,5,97,FALSE,90,270,19,40.4,117,19.6,38.3,0,0,2046726,-15620,0,1,9,201,0,3,1,1819
24,151,4,Wilfried,Zaha,3,39,FALSE,86,270,28,64,121,24.3,57.4,0,0,2033360,-21404,0,2,12,201,0,6,1,1819
28,151,4,Wilfried,Zaha,1,55,TRUE,90,180,81,122,155,32.3,45.8,0,0,1977976,-28545,3,0,22,201,0,2,0,1819
29,151,4,Wilfried,Zaha,9,40,FALSE,78,270,82,132.8,195,38.7,59.3,1,0,2060254,70578,3,0,23,201,0,5,0,1819
30,151,4,Wilfried,Zaha,2,36,TRUE,90,258,81,119.6,117,25.3,16.7,1,0,2183877,115785,3,0,23,202,0,4,1,1819
32,151,4,Wilfried,Zaha,8,16,TRUE,90,258,41,57.6,98,19.6,40.2,1,0,2428047,238918,1,0,12,204,0,5,1,1819
32,151,4,Wilfried,Zaha,8,16,TRUE,90,258,66,69,86,20.5,49.7,0,0,2484123,125284,1,2,19,206,0,2,2,1819
32,151,4,Wilfried,Zaha,2,71,FALSE,90,258,41,57.6,98,19.6,40.2,1,0,2428047,238918,1,0,12,204,0,5,1,1819
32,151,4,Wilfried,Zaha,2,71,FALSE,90,258,66,69,86,20.5,49.7,0,0,2484123,125284,1,2,19,206,0,2,2,1819
33,151,4,Wilfried,Zaha,5,45,FALSE,90,270,31,39,84,17.4,50.8,0,0,2496989,22362,0,2,12,207,0,4,1,1819
34,151,4,Wilfried,Zaha,2,98,TRUE,90,270,37,45.4,63,17,61.4,0,0,2408313,-84603,0,3,15,207,0,2,2,1819
35,151,4,Wilfried,Zaha,6,70,FALSE,90,270,16,34.4,72,14.8,41.1,0,0,2416057,-58519,0,1,9,207,0,5,1,1819
36,151,4,Wilfried,Zaha,2,54,TRUE,90,270,45,68.4,70,21,71.4,0,0,2391226,-29723,1,1,13,206,0,5,1,1819
37,151,4,Wilfried,Zaha,7,34,FALSE,90,270,33,61.8,82,19.2,48.6,0,0,2398652,9171,1,0,10,205,0,5,1,1819
38,151,4,Wilfried,Zaha,10,45,TRUE,86,270,63,96.6,90,26.5,79.3,0,0,2525516,120141,2,0,15,205,0,4,1,1819
8,124,3,Willian,Borges Da Silva,3,39,FALSE,74,184,64,67.6,75,25.5,112.2,0,0,1008951,-28738,1,1,16,222,0,0,2,1819
9,124,3,Willian,Borges Da Silva,6,55,TRUE,72,236,50,43.6,99,29,147,0,0,1035621,12162,0,0,9,222,0,0,3,1819
10,124,3,Willian,Borges Da Silva,7,40,FALSE,90,218,57,46.2,77,24.9,125.5,0,0,1016707,-26744,0,1,12,222,0,2,2,1819
11,124,3,Willian,Borges Da Silva,2,49,TRUE,63,236,75,80.8,114,33.8,142.7,1,0,1053229,21463,1,1,16,222,0,2,2,1819
12,124,3,Willian,Borges Da Silva,3,54,TRUE,67,225,77,89.8,102,35.1,159.1,1,0,1108409,44377,1,1,15,222,0,3,1,1819
13,124,3,Willian,Borges Da Silva,2,71,FALSE,75,220,54,72.8,85,29.9,141.4,1,0,1159029,43016,1,0,12,222,0,1,2,1819
18,124,3,Willian,Borges Da Silva,2,52,TRUE,60,228,38,44.8,64,17.4,65.1,0,0,949168,-71051,0,1,10,220,0,3,1,1819
19,124,3,Willian,Borges Da Silva,2,50,FALSE,90,224,44,56.4,64,19.7,76.5,0,0,912719,-40739,0,1,10,219,0,2,1,1819
20,124,3,Willian,Borges Da Silva,3,49,FALSE,81,240,46,61.4,75,24.6,109.2,0,0,885610,-31601,0,1,9,219,0,3,0,1819
21,124,3,Willian,Borges Da Silva,1,39,TRUE,36,231,35,45.2,99,24.5,99.9,0,0,852283,-35934,0,0,7,218,0,2,1,1819
22,124,3,Willian,Borges Da Silva,8,45,TRUE,90,207,30,36.6,91,22.7,99.1,0,0,821339,-33508,0,0,6,217,0,1,1,1819
23,124,3,Willian,Borges Da Silva,2,70,FALSE,67,207,44,63.8,92,23.6,80.4,0,0,788929,-34974,1,0,12,216,0,1,1,1819
25,124,3,Willian,Borges Da Silva,6,16,TRUE,90,186,47,63.6,84,24,93,0,0,767895,-11916,1,0,11,216,0,6,0,1819
4,423,2,Willy,Boly,8,52,FALSE,90,270,59,108.2,33,14.9,7.3,0,0,260851,-22108,1,0,10,135,0,5,0,1819
5,423,2,Willy,Boly,7,40,TRUE,90,270,68,112,33,14.8,2.9,0,0,259564,-10942,1,0,17,135,0,3,1,1819
6,423,2,Willy,Boly,2,55,FALSE,90,270,80,109.6,37,15.9,13.2,0,0,302277,27954,1,0,23,135,0,1,2,1819
7,423,2,Willy,Boly,6,39,TRUE,90,270,65,71.6,21,10.5,13.2,0,0,447593,121454,0,0,17,135,0,1,2,1819
8,423,2,Willy,Boly,6,49,FALSE,90,270,60,58.6,21,9.2,12.9,0,0,630520,159861,0,0,15,136,0,1,2,1819
9,423,2,Willy,Boly,1,50,TRUE,90,270,53,60.2,17,7.9,1.9,0,0,777542,136321,0,0,14,137,0,1,2,1819
10,423,2,Willy,Boly,2,36,FALSE,90,270,57,54,17,7.3,2.4,0,0,862127,78161,0,0,13,138,0,2,2,1819
11,423,2,Willy,Boly,1,71,TRUE,90,270,45,57.8,43,10.3,2.5,0,0,891123,28227,0,0,9,138,0,3,1,1819
12,423,2,Willy,Boly,2,70,FALSE,90,270,34,47.4,47,9.7,2.5,0,0,899291,3686,0,0,4,138,0,6,0,1819
13,423,2,Willy,Boly,1,16,TRUE,90,270,37,50.6,32,9.5,11.7,0,0,868706,-30666,0,0,5,138,0,5,0,1819
14,423,2,Willy,Boly,1,34,FALSE,90,270,46,68.2,6,8.6,11.3,0,0,869980,-4864,0,0,4,138,0,6,0,1819
15,423,2,Willy,Boly,2,72,TRUE,90,270,55,105.8,2,12.9,21,0,0,883193,9345,0,0,4,138,0,5,0,1819
16,423,2,Willy,Boly,2,45,FALSE,90,270,54,102.8,2,11.6,11.2,0,0,890261,5241,0,0,4,138,0,5,0,1819
17,423,2,Willy,Boly,6,45,TRUE,90,270,43,80.6,6,9.8,11.6,0,0,870446,-18358,0,0,5,138,0,4,0,1819
18,423,2,Willy,Boly,1,97,TRUE,90,270,47,51.4,6,5.9,1.4,0,0,852236,-19615,0,0,10,138,0,2,1,1819
19,423,2,Willy,Boly,2,26,FALSE,90,270,58,67.6,4,7.4,1.7,0,0,855153,-498,0,0,9,138,0,3,1,1819
20,423,2,Willy,Boly,10,71,FALSE,90,270,63,75.8,0,8,3.6,0,0,859001,1321,0,0,9,138,0,3,1,1819
21,423,2,Willy,Boly,0,49,TRUE,90,270,69,102.4,17,12.3,3.9,0,0,849982,-10229,1,0,13,138,0,4,0,1819
27,423,2,Willy,Boly,2,45,FALSE,90,180,41,90,51,14.3,2.1,0,0,641832,-39131,1,0,13,138,0,2,0,1819
28,423,2,Willy,Boly,2,16,FALSE,90,270,47,108.2,60,17.1,2.9,0,0,675277,21892,1,0,15,138,0,3,0,1819
29,423,2,Willy,Boly,6,34,TRUE,90,270,50,115.6,64,18.3,3.7,0,0,726689,47369,1,0,15,138,0,3,0,1819
30,423,2,Willy,Boly,1,72,FALSE,90,270,52,77.2,31,12.1,12.5,0,0,783807,55010,0,0,10,138,0,2,1,1819
32,423,2,Willy,Boly,1,40,FALSE,90,270,57,101.8,22,13.6,11.8,1,0,806204,29780,0,0,9,138,0,2,1,1819
32,423,2,Willy,Boly,1,40,FALSE,90,270,53,85.4,18,11.6,12.3,1,0,854596,40833,0,0,8,139,0,3,1,1819
32,423,2,Willy,Boly,2,55,TRUE,90,270,57,101.8,22,13.6,11.8,1,0,806204,29780,0,0,9,138,0,2,1,1819
32,423,2,Willy,Boly,2,55,TRUE,90,270,53,85.4,18,11.6,12.3,1,0,854596,40833,0,0,8,139,0,3,1,1819
34,423,2,Willy,Boly,9,39,FALSE,90,270,39,86.4,4,10.3,12.3,1,0,896462,66540,0,0,4,140,0,4,0,1819
35,423,2,Willy,Boly,6,36,TRUE,90,270,61,107.8,29,16.1,24,0,0,921638,75098,1,0,12,141,0,6,0,1819
35,423,2,Willy,Boly,6,36,TRUE,90,270,77,113.4,38,18.7,35.5,0,0,1016332,140956,1,0,17,141,0,4,1,1819
35,423,2,Willy,Boly,2,70,TRUE,90,270,61,107.8,29,16.1,24,0,0,921638,75098,1,0,12,141,0,6,0,1819
35,423,2,Willy,Boly,2,70,TRUE,90,270,77,113.4,38,18.7,35.5,0,0,1016332,140956,1,0,17,141,0,4,1,1819
36,423,2,Willy,Boly,2,50,FALSE,90,270,73,101.6,36,17.3,35.5,0,0,1111026,206814,1,0,17,141,0,4,1,1819
37,423,2,Willy,Boly,6,26,TRUE,90,270,57,52.6,13,10.1,35,0,0,1216274,202315,0,0,10,141,0,2,1,1819
38,423,2,Willy,Boly,1,97,FALSE,90,270,49,47.4,21,9.2,22.7,0,0,1217824,108849,0,0,10,141,0,2,1,1819
4,392,3,Will,Hughes,2,71,TRUE,85,252,34,71.6,70,19.4,52.6,1,0,116740,32155,1,0,13,150,0,2,1,1819
5,392,3,Will,Hughes,2,55,TRUE,90,257,44,70.4,54,18.6,61.8,1,0,167552,40908,1,0,12,150,0,3,0,1819
6,392,3,Will,Hughes,6,26,FALSE,69,265,39,42.4,70,17.2,59.8,0,0,229554,51537,0,0,6,150,0,4,0,1819
7,392,3,Will,Hughes,2,70,FALSE,90,244,53,56.8,47,16.3,58.7,0,0,254956,21564,0,1,10,150,0,3,1,1819
8,392,3,Will,Hughes,1,45,TRUE,54,249,45,60,57,17.6,58.2,0,0,282111,23355,0,1,10,150,0,4,1,1819
9,392,3,Will,Hughes,2,57,FALSE,90,213,26,44.6,37,12,37.1,0,0,317140,31445,0,1,9,150,0,6,1,1819
10,392,3,Will,Hughes,3,16,TRUE,90,234,12,24.2,33,9.8,39.9,1,0,342569,23424,0,0,5,150,0,6,1,1819
11,392,3,Will,Hughes,1,45,FALSE,76,234,10,23.4,46,11,40.3,1,0,352044,8296,0,0,6,150,0,4,2,1819
12,392,3,Will,Hughes,1,39,FALSE,39,256,7,17.4,55,11.6,43.7,2,0,332528,-19141,0,0,6,150,0,1,2,1819
13,392,3,Will,Hughes,2,97,TRUE,74,205,5,11.8,49,8,19.6,1,0,309960,-23345,0,0,5,150,0,2,1,1819
14,392,3,Will,Hughes,2,52,FALSE,75,189,13,9.6,26,4.6,10.8,1,0,275440,-34657,0,0,4,150,0,3,0,1819
15,392,3,Will,Hughes,1,98,TRUE,51,188,16,16.4,8,3.4,10.1,0,0,247176,-28933,0,0,5,150,0,4,0,1819
26,392,3,Will,Hughes,6,54,TRUE,89,180,13,20.8,15,4.4,8.5,0,0,95408,-3664,0,0,5,147,0,2,1,1819
27,392,3,Will,Hughes,5,34,FALSE,90,269,35,40.4,25,8.8,22.5,0,0,93897,-1616,0,1,11,147,0,2,2,1819
28,392,3,Will,Hughes,2,97,FALSE,90,269,49,61,29,14.6,56,0,0,95364,900,0,2,14,147,0,1,2,1819
29,392,3,Will,Hughes,2,52,TRUE,90,269,52,67,16,14.7,63.7,0,0,97214,1618,0,2,13,147,0,6,1,1819
32,392,3,Will,Hughes,1,55,FALSE,80,180,20,22.4,4,4.7,20.2,0,0,99005,6,0,0,4,147,0,6,0,1819
32,392,3,Will,Hughes,13,26,TRUE,90,180,20,22.4,4,4.7,20.2,0,0,99005,6,0,0,4,147,0,6,0,1819
35,392,3,Will,Hughes,3,16,FALSE,90,260,58,82.2,89,22.7,56.5,2,0,101806,4012,1,1,15,147,0,4,0,1819
35,392,3,Will,Hughes,3,16,FALSE,90,270,53,77.4,65,19,47.6,1,0,120749,16827,1,1,17,147,0,2,1,1819
35,392,3,Will,Hughes,2,39,TRUE,76,260,58,82.2,89,22.7,56.5,2,0,101806,4012,1,1,15,147,0,4,0,1819
35,392,3,Will,Hughes,2,39,TRUE,76,270,53,77.4,65,19,47.6,1,0,120749,16827,1,1,17,147,0,2,1,1819
36,392,3,Will,Hughes,2,57,TRUE,73,256,22,20.2,74,14,45,1,0,139692,29642,0,0,6,147,0,2,1,1819
37,392,3,Will,Hughes,2,72,FALSE,90,239,31,26.6,51,12.2,43.9,0,0,150654,23596,0,0,7,147,0,2,1,1819
38,392,3,Will,Hughes,2,52,TRUE,66,239,33,31.6,59,15.2,61.2,0,0,145501,8469,0,0,6,147,0,5,0,1819
15,462,3,Xherdan,Shaqiri,8,40,FALSE,90,223,33,57.8,57,19.7,81.9,1,0,482990,28700,1,0,13,210,0,0,3,1819
16,462,3,Xherdan,Shaqiri,3,45,FALSE,64,233,38,57.6,49,18.7,80.3,1,0,504423,18154,1,0,13,210,0,1,2,1819
22,462,3,Xherdan,Shaqiri,3,36,FALSE,71,193,48,56.6,80,18.4,47.2,0,0,623645,-19149,1,0,11,213,0,1,1,1819
14,506,2,Yerry,Mina,2,97,FALSE,90,181,52,27.2,2,5.2,22.4,1,0,95847,8489,0,0,14,162,0,0,2,1819
15,506,2,Yerry,Mina,2,45,TRUE,90,270,58,44.2,10,7.7,22.7,1,0,107804,10639,0,0,15,162,0,1,2,1819
16,506,2,Yerry,Mina,0,50,TRUE,90,270,47,48,16,8.8,23.9,0,0,128922,18621,0,0,12,162,0,2,1,1819
17,506,2,Yerry,Mina,1,98,FALSE,90,270,36,53.6,20,7.6,2.7,1,0,145636,14127,0,0,4,162,0,4,0,1819
19,506,2,Yerry,Mina,8,40,FALSE,90,180,30,39,6,4.6,1.3,1,0,158797,-18,0,0,1,162,0,5,0,1819
